id,name,address,city,district,lat,lon,url_2gis,parking_type,paid,tariff,capacity,parent_object,hours,rating,review_count,has_photos
70000001091770674_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A1A8089-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H5BI1I70J62370e2,"Almaty Parking, парковка №2017",,Алматы,,,,https://2gis.kz/almaty/geo/70000001091770674_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A1A8089-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H5BI1I70J62370e2,частная,,,,,24/7,1,2,False
70000001089355119_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I19966533-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH5CI1I70J62370e7,"Parqour, парковка отеля Best Western Plus",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089355119_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I19966533-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH5CI1I70J62370e7,частная,,,,,24/7,1.4,1,True
70000001101277349_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I21158756-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH63I1I70J62370g5,Подземный платный паркинг,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101277349_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I21158756-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH63I1I70J62370g5,частная,,,,,24/7,2.7,3,True
70000001059569125_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16987934-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000016H64I1I70J6237062,Парковка ТД Саламат,,Алматы,,,,https://2gis.kz/almaty/geo/70000001059569125_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16987934-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000016H64I1I70J6237062,частная,,,,,See 2GIS,,,False
70000001057444345_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775456-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000016H65I1I70J623706f,Парковка ТРК Mega Park,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444345_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775456-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000016H65I1I70J623706f,ТЦ,,,,,24/7,3.5,3,True
70000001083661153_7mcz5Ayc17d0dB3I38361H66I1IHwak7ckm504839-2465J281J2J73278B-d8dd33G4G2B16786939713744mf8i3bdB9A8289281J8H00001193HII3HJIHGI2G61,Паркинг БЦ Гермес,,Алматы,,,,https://2gis.kz/almaty/geo/70000001083661153_7mcz5Ayc17d0dB3I38361H66I1IHwak7ckm504839-2465J281J2J73278B-d8dd33G4G2B16786939713744mf8i3bdB9A8289281J8H00001193HII3HJIHGI2G61,БЦ,,,,,24/7,3.2,1,True
9429940001288516_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I122B9538-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H47J2H81G905434f,"Маржан Н., автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001288516_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I122B9538-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H47J2H81G905434f,частная,,,,,24/7,3.9,22,True
70000001090078135_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A038835-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000016H68I1I70J6237010,"Almaty Parking, парковка №2021",,Алматы,,,,https://2gis.kz/almaty/geo/70000001090078135_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A038835-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000016H68I1I70J6237010,частная,,,,,24/7,2.1,5,True
70000001101414052_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I21172427-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H69I1I70J62370d6,"Parqour, парковка ТРЦ Almaty Mall",,Алматы,,,,https://2gis.kz/almaty/geo/70000001101414052_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I21172427-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H69I1I70J62370d6,ТЦ,,,,,24/7,4.7,5,False
70000001057443905_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I167753B2-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000016H6AI1I70J6237050,"Almaty Parking, парковка №6014",,Алматы,,,,https://2gis.kz/almaty/geo/70000001057443905_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I167753B2-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000016H6AI1I70J6237050,частная,,,,,24/7,1.4,7,False
70030076129532562_mcz5Ay4mdBdB9A821J8H1J2JHGIIG1Giwak7ckm739-c17d01678693I23984278-d8d50482465J28B3836192828BIJH3If8i3b78B8d33G4G2732300763H6BI1IH0,Парковка ВУЗ КазНУ,,Алматы,,,,https://2gis.kz/almaty/geo/70030076129532562_mcz5Ay4mdBdB9A821J8H1J2JHGIIG1Giwak7ckm739-c17d01678693I23984278-d8d50482465J28B3836192828BIJH3If8i3b78B8d33G4G2732300763H6BI1IH0,частная,,,,,24/7,3.1,1,True
70000001098489799_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A87999B-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH6CI1I70J6237018,"Shafran, парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001098489799_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A87999B-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH6CI1I70J6237018,частная,,,,,24/7,3.7,3,True
70000001110950996_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C60BB-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000017H73I1I70J62370A5,"Almaty Parking, парковка №4028",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110950996_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C60BB-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000017H73I1I70J62370A5,частная,,,,,24/7,,,False
70000001110950049_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C6026-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH74I1I70J62370Af,"Almaty Parking, парковка №2043",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110950049_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C6026-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH74I1I70J62370Af,частная,,,,,24/7,,,False
70000001112811489_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I222B216A-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH75I1I70J62370e7,"Sergek parking, парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001112811489_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I222B216A-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH75I1I70J62370e7,частная,,,,,24/7,1.3,5,False
70000001110958473_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C6869-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000014H76I1I70J6237044,"Parqour, платная парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110958473_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C6869-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000014H76I1I70J6237044,частная,,,,,24/7,,,True
9430047408908470_mcz5Ay4mdBdB9A821J8H1J2JHGII0H45wak7ckm739-c17d01678693I19939492-d8d50482465J28B383619288AIIJ1JIf8i3b78B8d33G4G297500474H57J2HI2,"проспект Достык, 56/1",,Алматы,,,,https://2gis.kz/almaty/geo/9430047408908470_mcz5Ay4mdBdB9A821J8H1J2JHGII0H45wak7ckm739-c17d01678693I19939492-d8d50482465J28B383619288AIIJ1JIf8i3b78B8d33G4G297500474H57J2HI2,частная,,,,,24/7,4.7,10,True
70000001054847834_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I164B57A5-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H78I1I70J6237048,Парковка ТК Армада,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054847834_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I164B57A5-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H78I1I70J6237048,частная,,,,,See 2GIS,1.6,11,True
70000001093698072_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A39A829-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H79I1I70J62370ee,"Almaty Parking, парковка №2024",,Алматы,,,,https://2gis.kz/almaty/geo/70000001093698072_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A39A829-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H79I1I70J62370ee,частная,,,,,24/7,,,True
70000001097175310_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A748553-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000011H7AI1I70J62370c2,"Almaty Parking, парковка №4801",,Алматы,,,,https://2gis.kz/almaty/geo/70000001097175310_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A748553-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000011H7AI1I70J62370c2,частная,,,,,24/7,5,3,True
70000001090075383_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A03855A-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000014H7BI1I70J62370d6,"Almaty Parking, парковка №2009",,Алматы,,,,https://2gis.kz/almaty/geo/70000001090075383_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A03855A-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000014H7BI1I70J62370d6,частная,,,,,See 2GIS,,,False
9430468281761864_mcz5Ay4mdBdB9A821J8H1J2JHGII0H7ewak7ckm739-c17d01678693I92792886-d8d50482465J28B383619288AIIJ1JIf8i3b78B8d33G4G297504682H5CJ2HI2,Парковка ТРЦ Mega Alma-Ata,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761864_mcz5Ay4mdBdB9A821J8H1J2JHGII0H7ewak7ckm739-c17d01678693I92792886-d8d50482465J28B383619288AIIJ1JIf8i3b78B8d33G4G297504682H5CJ2HI2,частная,,,,,See 2GIS,1.9,3,False
70000001057443892_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I167753AB-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H83I1I70J62370fb,"Almaty Parking, парковка №4012",,Алматы,,,,https://2gis.kz/almaty/geo/70000001057443892_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I167753AB-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H83I1I70J62370fb,частная,,,,,24/7,5,1,False
70000001096763088_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A6A732A-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019H84I1I70J6237022,"Parqour, парковка МФК Villa",,Алматы,,,,https://2gis.kz/almaty/geo/70000001096763088_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A6A732A-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019H84I1I70J6237022,частная,,,,,24/7,1,5,True
70000001089353028_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I19966324-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019H85I1I70J623709b,"Almaty Parking, парковка №2004",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089353028_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I19966324-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019H85I1I70J623709b,частная,,,,,24/7,1,1,True
70000001101626912_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I211936B3-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H86I1I70J62370d2,Парковка ТРК Maxima,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101626912_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I211936B3-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H86I1I70J62370d2,ТЦ,,,,,See 2GIS,4.7,15,True
70000001113799972_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I223AA9B9-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H87I1I70J62370A5,"Urban parking, платная парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001113799972_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I223AA9B9-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H87I1I70J62370A5,частная,,,,,24/7,1.2,2,False
70000001093671699_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A39818B-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH88I1I70J62370ee,"Parqour, парковка МФК Villa",,Алматы,,,,https://2gis.kz/almaty/geo/70000001093671699_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A39818B-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH88I1I70J62370ee,частная,,,,,24/7,4.3,7,True
9430468281761993_mcz5Ay4mdBdB9A821J8H1J2JHGII0H08wak7ckm739-c17d01678693I927929B5-d8d50482465J28B383619288AIIJ1JIf8i3b78B8d33G4G297504682H69J2HI2,Парковка гипермаркета Метро,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761993_mcz5Ay4mdBdB9A821J8H1J2JHGII0H08wak7ckm739-c17d01678693I927929B5-d8d50482465J28B383619288AIIJ1JIf8i3b78B8d33G4G297504682H69J2HI2,частная,,,,,See 2GIS,4.8,0,True
70000001089496699_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1997A68B-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH8AI1I70J62370g5,"Almaty Parking, парковка №2047",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089496699_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1997A68B-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH8AI1I70J62370g5,частная,,,,,24/7,5,2,False
70000001110555928_7mcz5Ayc17d0dB3I38361H8BI1IHwak7ckm504839-2465J281J2J73278B-d8dd33G4G2B1678690865B494mf8i3bdB9A8289281J8H00001223HII3HJIHGI2Gf7,"Arilan Energy, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110555928_7mcz5Ayc17d0dB3I38361H8BI1IHwak7ckm504839-2465J281J2J73278B-d8dd33G4G2B1678690865B494mf8i3bdB9A8289281J8H00001223HII3HJIHGI2Gf7,частная,,,,,24/7,5,1,False
70000001102945982_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I212C55BA-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H8CI1I70J623708b,"Maksat Med, парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001102945982_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I212C55BA-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H8CI1I70J623708b,частная,,,,,24/7,1.7,4,False
9430047375175870_mcz5Ay4mdBdB9A821J8H1J2JHGII0Hc3wak7ckm739-c17d01678693I861A6892-d8d50482465J28B383619288AIIJ1JIf8i3b78B8d33G4G297500473H73J2HI2,"улица Фурката, 15",,Алматы,,,,https://2gis.kz/almaty/geo/9430047375175870_mcz5Ay4mdBdB9A821J8H1J2JHGII0Hc3wak7ckm739-c17d01678693I861A6892-d8d50482465J28B383619288AIIJ1JIf8i3b78B8d33G4G297500473H73J2HI2,частная,,,,,See 2GIS,3.7,4,True
70000001035734134_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I145A4435-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H94I1I70J623707a,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001035734134_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I145A4435-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H94I1I70J623707a,частная,,,,,24/7,3.2,4,True
70000001054952754_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I164C6297-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H95I1I70J62370c0,Паркинг,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054952754_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I164C6297-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H95I1I70J62370c0,частная,,,,,24/7,4.2,18,True
70000001101528534_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I21183875-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H96I1I70J6237066,Парковка БЦ Азия-Мост,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101528534_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I21183875-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H96I1I70J6237066,БЦ,,,,,See 2GIS,5,2,False
70000001054953672_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I164C6389-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H97I1I70J62370gb,Платная парковка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054953672_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I164C6389-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000013H97I1I70J62370gb,частная,,,,,24/7,,,True
70000001090234759_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A054497-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH98I1I70J62370b9,"Almaty Parking, парковка №2011",,Алматы,,,,https://2gis.kz/almaty/geo/70000001090234759_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A054497-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH98I1I70J62370b9,частная,,,,,24/7,,,True
70000001110973820_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C83A4-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000011H99I1I70J623703c,Парковка Boxpark Almaty,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110973820_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C83A4-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000011H99I1I70J623703c,частная,,,,,24/7,,,True
9429940000791360_7mcz5Ayc17d0dB3I383617AJ2HI3wak7ckm504839-2465J281J2J97478B-d8dd33G4G2B1678697C2382H4mf8i3bdB9A8289281J8H9940011HHI2JHJIHG2I4d,"Авиатор, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940000791360_7mcz5Ayc17d0dB3I383617AJ2HI3wak7ckm504839-2465J281J2J97478B-d8dd33G4G2B1678697C2382H4mf8i3bdB9A8289281J8H9940011HHI2JHJIHG2I4d,частная,,,,,See 2GIS,3.3,10,True
70000001110994407_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220CA462-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000018H9BI1I70J6237089,"Almaty Parking, парковка №6011",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110994407_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220CA462-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000018H9BI1I70J6237089,частная,,,,,24/7,,,True
70000001057442486_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1677526A-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000017H9CI1I70J623703c,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057442486_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1677526A-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000017H9CI1I70J623703c,частная,,,,,24/7,5,3,True
70030077077118424_mcz5Ay4mdBdB9A821J8H1J2JHGIIG1GAwak7ckm739-c17d01678693I18742864-d8d50482465J28B3836192828BIJH3If8i3b78B8d33G4G2732300775HA3I1IHf,3,,Алматы,,,,https://2gis.kz/almaty/geo/70030077077118424_mcz5Ay4mdBdB9A821J8H1J2JHGIIG1GAwak7ckm739-c17d01678693I18742864-d8d50482465J28B3836192828BIJH3If8i3b78B8d33G4G2732300775HA3I1IHf,частная,,,,,24/7,,,False
70000001100622752_7mcz5Ayc17d0dB3I38361HA4I1IHwak7ckm504839-2465J281J2J73278B-d8dd33G4G2B16786909329734mf8i3bdB9A8289281J8H00001213HII3HJIHGI2G99,"Arilan Energy, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001100622752_7mcz5Ayc17d0dB3I38361HA4I1IHwak7ckm504839-2465J281J2J73278B-d8dd33G4G2B16786909329734mf8i3bdB9A8289281J8H00001213HII3HJIHGI2G99,частная,,,,,24/7,4.6,8,True
70000001057444738_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775495-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019HA5I1I70J6237036,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444738_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775495-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019HA5I1I70J6237036,частная,,,,,24/7,,,False
70000001057445266_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775548-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000017HA6I1I70J623708b,"Almaty Parking, парковка №6013",,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445266_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775548-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000017HA6I1I70J623708b,частная,,,,,See 2GIS,5,2,True
70000001111018891_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I221328AB-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000012HA7I1I70J6237093,Крытая парковка Koktem Grand,,Алматы,,,,https://2gis.kz/almaty/geo/70000001111018891_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I221328AB-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000012HA7I1I70J6237093,частная,,,,,See 2GIS,,,False
70000001053663020_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16397324-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000011HA8I1I70J62370d7,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001053663020_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16397324-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000011HA8I1I70J62370d7,частная,,,,,24/7,4.6,3,False
70000001057444541_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775476-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000012HA9I1I70J6237052,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444541_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775476-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000012HA9I1I70J6237052,частная,,,,,24/7,,,True
70000001094488338_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A479855-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019HAAI1I70J6237091,"Almaty Parking, парковка №5801",,Алматы,,,,https://2gis.kz/almaty/geo/70000001094488338_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A479855-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019HAAI1I70J6237091,частная,,,,,24/7,1.8,21,True
9429940001709461_7mcz5Ayc17d0dB3I383618BJ2HI3wak7ckm504839-2465J281J2J97478B-d8dd33G4G2B16786973A483H4mf8i3bdB9A8289281J8H9940012HHI2JHJIHG2I17,"Ардагер, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001709461_7mcz5Ayc17d0dB3I383618BJ2HI3wak7ckm504839-2465J281J2J97478B-d8dd33G4G2B16786973A483H4mf8i3bdB9A8289281J8H9940012HHI2JHJIHG2I17,частная,,,,,24/7,3.3,5,True
70000001057444517_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775473-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000018HACI1I70J62370d8,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444517_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775473-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000018HACI1I70J62370d8,частная,,,,,24/7,,,False
